wiki,title,length,unit,over_threshold
ru.wikipedia.org,"Азарной, Фёдор Иванович",35,words,False
ru.wikipedia.org,"Баллин, Камилло",34,words,False
ru.wikipedia.org,"Волобуев, Александр Тарасович",20,words,False
ru.wikipedia.org,Глинне,14,words,False
ru.wikipedia.org,Канариум филиппинский,45,words,False
ru.wikipedia.org,"Кристол, Ирвинг",53,words,False
ru.wikipedia.org,"Кумасиро, Тацуми",29,words,False
ru.wikipedia.org,Кустово (Московская область),26,words,False
ru.wikipedia.org,Мадала,14,words,False
ru.wikipedia.org,Мазурский,31,words,False
ru.wikipedia.org,Орфограммка,51,words,False
ru.wikipedia.org,Отростки ресничного тела,28,words,False
ru.wikipedia.org,"Перов, Александр Николаевич",32,words,False
ru.wikipedia.org,Санебели,14,words,False
ru.wikipedia.org,Серхетабадский этрап,83,words,False
ru.wikipedia.org,"Уайт, Билл",39,words,False
ru.wikipedia.org,Холика (индуизм),45,words,False
ru.wikipedia.org,"Хэнли, Уильям",26,words,False
ru.wikipedia.org,Частотный манёвр,83,words,False
ru.wikipedia.org,Шельмас,27,words,False
ru.wikipedia.org,2-я пехотная дивизия (Болгария),26,words,False
ru.wikipedia.org,BMW в Формуле-1,79,words,False
ru.wikipedia.org,Bos taurus primigenius (значения),51,words,False
ru.wikipedia.org,ISO 3166-2:UM,92,words,False
ru.wikipedia.org,Kimi ga Aruji de Shitsuji ga Ore de,117,words,False
ru.wikipedia.org,Metal Gear Survive,44,words,False
ru.wikipedia.org,UY Большого Пса,39,words,False
ru.wikipedia.org,"Адерс, Эрвин",23,words,False
ru.wikipedia.org,"Боклевский, Константин Петрович",29,words,False
ru.wikipedia.org,Вязовка (Ярославская область),30,words,False
ru.wikipedia.org,Гарбахаррей,25,words,False
ru.wikipedia.org,Заздравный тост,72,words,False
ru.wikipedia.org,Исцеление игрока в покер,21,words,False
ru.wikipedia.org,"Парош, Ахилл",24,words,False
ru.wikipedia.org,Полоса обеспечения,51,words,False
ru.wikipedia.org,Сановка,13,words,False
ru.wikipedia.org,"Сибирский институт бизнеса, управления и психологии",20,words,False
ru.wikipedia.org,Тверичи-СШОР,18,words,False
ru.wikipedia.org,"Трушков, Виктор Васильевич",46,words,False
ru.wikipedia.org,Эль-Пего,37,words,False
zh.wikipedia.org,Gottlieb,100,chars,False
zh.wikipedia.org,Tahoma,302,chars,False
zh.wikipedia.org,于德昌,39,chars,False
zh.wikipedia.org,劳尔·冈萨雷斯 (拳击运动员),101,chars,False
zh.wikipedia.org,勒瓦尔坦,62,chars,False
zh.wikipedia.org,北门街道 (上饶市),35,chars,False
zh.wikipedia.org,卡耳波,258,chars,False
zh.wikipedia.org,双林三桥,98,chars,False
zh.wikipedia.org,古斯帕克连帽衫,477,chars,False
zh.wikipedia.org,布鲁索,65,chars,False
zh.wikipedia.org,楊承禧,116,chars,False
zh.wikipedia.org,毛背云雾杜鹃,72,chars,False
zh.wikipedia.org,皺紋花花介,47,chars,False
zh.wikipedia.org,第24號鋼琴奏鳴曲 (貝多芬),313,chars,False
zh.wikipedia.org,臺北市災害防救辦公室,51,chars,False
zh.wikipedia.org,艾兴贝格,84,chars,False
zh.wikipedia.org,葉茂才,39,chars,False
zh.wikipedia.org,阿莱霍斯,88,chars,False
zh.wikipedia.org,馬島鸚鵡屬,69,chars,False
zh.wikipedia.org,马来西亚航空370号班机空难,1297,chars,True
zh.wikipedia.org,Carius法,57,chars,False
zh.wikipedia.org,Edge (摔角手),434,chars,False
zh.wikipedia.org,中国2010年上海世界博览会印度馆,62,chars,False
zh.wikipedia.org,中国汉字听写大会,170,chars,False
zh.wikipedia.org,八路军总部小东岭旧址,111,chars,False
zh.wikipedia.org,周平 (1970年),145,chars,False
zh.wikipedia.org,太子妃升职记,216,chars,False
zh.wikipedia.org,屯門區,138,chars,False
zh.wikipedia.org,床母 (女神),54,chars,False
zh.wikipedia.org,拉里贾尼,72,chars,False
zh.wikipedia.org,沃爾頓鎮區 (密蘇里州華盛頓縣),46,chars,False
zh.wikipedia.org,箨,278,chars,False
zh.wikipedia.org,紅色蘇打,72,chars,False
zh.wikipedia.org,腓力四世 (馬其頓),156,chars,False
zh.wikipedia.org,讹勃遇,148,chars,False
zh.wikipedia.org,赤松則繁,108,chars,False
zh.wikipedia.org,赤水石杉,71,chars,False
zh.wikipedia.org,里伯,47,chars,False
zh.wikipedia.org,霍顿 (密歇根州),93,chars,False
zh.wikipedia.org,魏因道旁苏尔茨塔尔,101,chars,False
zh.wikipedia.org,747超級滅火機,311,chars,False
zh.wikipedia.org,五權憲法,415,chars,False
zh.wikipedia.org,伊日·拉拉,100,chars,False
zh.wikipedia.org,伯朗大道,307,chars,False
zh.wikipedia.org,佐倉火葬場,69,chars,False
zh.wikipedia.org,兵仗局,154,chars,False
zh.wikipedia.org,卢炜昌,77,chars,False
zh.wikipedia.org,喬霍勒尼鄉,100,chars,False
zh.wikipedia.org,女海盗,38,chars,False
zh.wikipedia.org,宿迁学院,438,chars,False
zh.wikipedia.org,彬州东站,57,chars,False
zh.wikipedia.org,日本國鐵DD12型柴油機車,105,chars,False
zh.wikipedia.org,木島佳苗連續騙婚殺人詐財事件,243,chars,False
zh.wikipedia.org,梁錫璵,117,chars,False
zh.wikipedia.org,约瑟夫·特劳西莱克,111,chars,False
zh.wikipedia.org,茹科夫區,117,chars,False
zh.wikipedia.org,誡子書,154,chars,False
zh.wikipedia.org,達爾文島 (南極洲),84,chars,False
zh.wikipedia.org,金特羅,104,chars,False
zh.wikipedia.org,钝叶草属,68,chars,False
zh.wikipedia.org,Mark V坦克,211,chars,False
zh.wikipedia.org,丹妮爾·費恩伯格,91,chars,False
zh.wikipedia.org,元鹤荡,43,chars,False
zh.wikipedia.org,卡斯特桥市长,238,chars,False
zh.wikipedia.org,塞南 (塔拉戈纳省),73,chars,False
zh.wikipedia.org,张文华 (1926年),56,chars,False
zh.wikipedia.org,從不介意,472,chars,False
zh.wikipedia.org,擁有 (張信哲專輯),203,chars,False
zh.wikipedia.org,显著性差异,809,chars,True
zh.wikipedia.org,普林斯頓 (路易斯安那州),43,chars,False
zh.wikipedia.org,梅酒,160,chars,False
zh.wikipedia.org,檔案羅密歐,196,chars,False
zh.wikipedia.org,流行病学,319,chars,False
zh.wikipedia.org,王德榜,271,chars,False
zh.wikipedia.org,疊氮酸,50,chars,False
zh.wikipedia.org,阿尔戈多纳莱斯,60,chars,False
zh.wikipedia.org,马来西亚经济部,156,chars,False
zh.wikipedia.org,马涅,45,chars,False
zh.wikipedia.org,高昌回鶻,133,chars,False
zh.wikipedia.org,黄雨涵,147,chars,False
zh.wikipedia.org,人民画家,122,chars,False
zh.wikipedia.org,伊克·巴里霍尔茨,180,chars,False
zh.wikipedia.org,何澄輝,170,chars,False
zh.wikipedia.org,公司集團,265,chars,False
zh.wikipedia.org,哈姆拉國家公園,107,chars,False
zh.wikipedia.org,帕洛弗德 (加利福尼亞州),47,chars,False
zh.wikipedia.org,施利希廷,104,chars,False
zh.wikipedia.org,时间就是金钱，效率就是生命,185,chars,False
zh.wikipedia.org,朱塞平娜·莱昂内,114,chars,False
zh.wikipedia.org,杀鼠迷,62,chars,False
zh.wikipedia.org,格哷森札札赉尔,100,chars,False
zh.wikipedia.org,洪堡鎮區 (明尼蘇達州克萊縣),47,chars,False
zh.wikipedia.org,百金花属,70,chars,False
zh.wikipedia.org,竇德明,314,chars,False
zh.wikipedia.org,索厄姆 (新墨西哥州),37,chars,False
zh.wikipedia.org,航空史,347,chars,False
zh.wikipedia.org,蔡美峰,69,chars,False
zh.wikipedia.org,道 (小說),156,chars,False
zh.wikipedia.org,郑州一中站,76,chars,False
zh.wikipedia.org,阿利尼科讷,66,chars,False
zh.wikipedia.org,1981年成文法（廢除）法令,91,chars,False
zh.wikipedia.org,伊那市,95,chars,False
zh.wikipedia.org,佐希爾·凱達切,76,chars,False
zh.wikipedia.org,北極原燈籠魚,107,chars,False
zh.wikipedia.org,北沿江高速公路,81,chars,False
zh.wikipedia.org,基奈河,164,chars,False
zh.wikipedia.org,扎吉里亞 (弗倫濟夫卡區),114,chars,False
zh.wikipedia.org,捷克廣播電台,60,chars,False
zh.wikipedia.org,特别行动卧底篇,241,chars,False
zh.wikipedia.org,環科國際,252,chars,False
zh.wikipedia.org,绝命鸳鸯,68,chars,False
zh.wikipedia.org,维莱讷拉卡雷勒,75,chars,False
zh.wikipedia.org,胡椒鯛,64,chars,False
zh.wikipedia.org,艾丁湖,117,chars,False
zh.wikipedia.org,華德號驅逐艦 (DD-139),320,chars,False
zh.wikipedia.org,里奇蘭鎮區 (密歇根州蒙卡爾姆縣),49,chars,False
zh.wikipedia.org,重固镇,61,chars,False
zh.wikipedia.org,陶园十二间排,52,chars,False
zh.wikipedia.org,首席部長,253,chars,False
zh.wikipedia.org,麻疹病毒,151,chars,False
zh.wikipedia.org,2026年狄爾萊海灘網球公開賽,348,chars,False
zh.wikipedia.org,Evolve,10,chars,False
zh.wikipedia.org,PP細胞,177,chars,False
zh.wikipedia.org,么正杰,40,chars,False
zh.wikipedia.org,于默奥大学,336,chars,False
zh.wikipedia.org,人称,361,chars,False
zh.wikipedia.org,利克蒂夫,108,chars,False
zh.wikipedia.org,前臀太寧燈魚,132,chars,False
zh.wikipedia.org,卢塞,108,chars,False
zh.wikipedia.org,堀田正俊,847,chars,True
zh.wikipedia.org,巴特利特 (新罕布什爾州),37,chars,False
zh.wikipedia.org,彰化縣立芳苑國民中學,62,chars,False
zh.wikipedia.org,桃源站 (韓國),106,chars,False
zh.wikipedia.org,江苏警官学院,207,chars,False
zh.wikipedia.org,海姆理論,309,chars,False
zh.wikipedia.org,玛兹达克,936,chars,True
zh.wikipedia.org,百家姓,148,chars,False
zh.wikipedia.org,诺岛绣眼鸟,89,chars,False
zh.wikipedia.org,马楠苗族彝族乡,126,chars,False
zh.wikipedia.org,鬼影实录：诅咒,184,chars,False
zh.wikipedia.org,18-羟基-11-脱氧皮质酮,120,chars,False
zh.wikipedia.org,KORU,73,chars,False
zh.wikipedia.org,一條教輔,231,chars,False
zh.wikipedia.org,儒略二世墓,437,chars,False
zh.wikipedia.org,克拉嫩堡,100,chars,False
zh.wikipedia.org,刀背山墓地,145,chars,False
zh.wikipedia.org,卡科尔托克,132,chars,False
zh.wikipedia.org,唐鍊,42,chars,False
zh.wikipedia.org,埃内斯特·罗热,100,chars,False
zh.wikipedia.org,小行星6764,97,chars,False
zh.wikipedia.org,希波达莫斯,424,chars,False
zh.wikipedia.org,德吕-帕里尼,127,chars,False
zh.wikipedia.org,朱寘錖,109,chars,False
zh.wikipedia.org,河西玉皇庙,37,chars,False
zh.wikipedia.org,湘邮科技,161,chars,False
zh.wikipedia.org,熊芮,36,chars,False
zh.wikipedia.org,王十万乡,35,chars,False
zh.wikipedia.org,金正恩国防综合大学,124,chars,False
zh.wikipedia.org,阿蒂喬克 (明尼蘇達州),47,chars,False
zh.wikipedia.org,鯨魚谷,298,chars,False
zh.wikipedia.org,2008夏季达沃斯论坛,69,chars,False
zh.wikipedia.org,上海生死劫,305,chars,False
zh.wikipedia.org,乔瓦尼·玛丽亚·维安,120,chars,False
zh.wikipedia.org,俄羅斯入侵烏克蘭時間軸 (2023年7月),27,chars,False
zh.wikipedia.org,太行堤河,149,chars,False
zh.wikipedia.org,奥克尔布市镇,53,chars,False
zh.wikipedia.org,平安祭,302,chars,False
zh.wikipedia.org,建湖县人民医院,57,chars,False
zh.wikipedia.org,新米科拉伊夫卡 (普洛多羅德內市鎮),125,chars,False
zh.wikipedia.org,比亚内·埃尔唐,102,chars,False
zh.wikipedia.org,王庆简,328,chars,False
zh.wikipedia.org,紫甘藍,132,chars,False
zh.wikipedia.org,莱萨沃尼耶尔-韦兰-蒂埃兰,137,chars,False
zh.wikipedia.org,萨德基拉县,205,chars,False
zh.wikipedia.org,諾蘭曲線,372,chars,False
zh.wikipedia.org,達布尼 (阿肯色州),48,chars,False
zh.wikipedia.org,達布尼鎮區 (北卡羅萊納州萬斯縣),45,chars,False
zh.wikipedia.org,雅罗斯拉夫·拉胡塔,117,chars,False
zh.wikipedia.org,霜山朋久,289,chars,False
zh.wikipedia.org,馬鮁屬,48,chars,False
zh.wikipedia.org,休姆·克羅寧,190,chars,False
zh.wikipedia.org,切斯特 (伊利诺伊州),69,chars,False
zh.wikipedia.org,努尔·贾汉,376,chars,False
zh.wikipedia.org,十星偽瓢螢金花蟲,50,chars,False
zh.wikipedia.org,吳嘉儀,60,chars,False
zh.wikipedia.org,威廉十世 (亞奎丹),43,chars,False
zh.wikipedia.org,季振同,74,chars,False
zh.wikipedia.org,定威水族乡,38,chars,False
zh.wikipedia.org,巴拉帕拉姆,56,chars,False
zh.wikipedia.org,斯卡迪山,95,chars,False
zh.wikipedia.org,東園町,270,chars,False
zh.wikipedia.org,王可元,89,chars,False
zh.wikipedia.org,約翰皮納爾機場,45,chars,False
zh.wikipedia.org,綠地詩社,341,chars,False
zh.wikipedia.org,维特里莱兰斯,100,chars,False
zh.wikipedia.org,罗伯特·F·伍德沃德,58,chars,False
zh.wikipedia.org,美国国防分析研究所,181,chars,False
zh.wikipedia.org,菌核曲霉,142,chars,False
zh.wikipedia.org,譚氏眶燈魚,89,chars,False
zh.wikipedia.org,龙寿洋万亩田野公园,56,chars,False
pl.wikipedia.org,Baza namiotowa Muszyna-Złockie,64,words,False
pl.wikipedia.org,Dion-le-Mont,33,words,False
pl.wikipedia.org,Erle Stanley Gardner,107,words,False
pl.wikipedia.org,Hackers Wanted,70,words,False
pl.wikipedia.org,Instytut Nauk o Zdrowiu Uniwersytetu Pomorskiego w Słupsku,18,words,False
pl.wikipedia.org,Itumbiara EC,16,words,False
pl.wikipedia.org,Jaime Roldós Aguilera,26,words,False
pl.wikipedia.org,Jegor Jakowlew (hokeista),20,words,False
pl.wikipedia.org,Nina Stiller,24,words,False
pl.wikipedia.org,Nygus,122,words,False
pl.wikipedia.org,Ondansetron,44,words,False
pl.wikipedia.org,Rocío Jurado,65,words,False
pl.wikipedia.org,Sejm piotrkowski 1493,89,words,False
pl.wikipedia.org,Serie A (1966/1967),36,words,False
pl.wikipedia.org,The Ballad of John and Yoko,68,words,False
pl.wikipedia.org,Ulica Jana Surzyckiego w Krakowie,15,words,False
pl.wikipedia.org,Warth-Weiningen,23,words,False
pl.wikipedia.org,Zabytki w Międzyzdrojach,433,words,True
pl.wikipedia.org,Żurawnica (szczyt),295,words,False
pl.wikipedia.org,Antonio Luna,25,words,False
pl.wikipedia.org,Cudonia,20,words,False
pl.wikipedia.org,Gal (ujednoznacznienie),45,words,False
pl.wikipedia.org,Irene Montrucchio,67,words,False
pl.wikipedia.org,Józef Dużyk,27,words,False
pl.wikipedia.org,Lomné (powiat Stropkov),93,words,False
pl.wikipedia.org,Lotnisko Łask,11,words,False
pl.wikipedia.org,Narodnyja ambasady Biełarusi,34,words,False
pl.wikipedia.org,Ostheim vor der Rhön,63,words,False
pl.wikipedia.org,Patrick O’Donnell (kardynał),27,words,False
pl.wikipedia.org,Phallomycetidae,14,words,False
pl.wikipedia.org,Pialewszczyzna,18,words,False
pl.wikipedia.org,Polska Partia Robotnicza,89,words,False
pl.wikipedia.org,Powiat Higashimorokata,19,words,False
pl.wikipedia.org,Psylot,124,words,False
pl.wikipedia.org,Rusia (piosenkarka),36,words,False
pl.wikipedia.org,Sergio Araujo,20,words,False
